timestamp,open,high,low,close,volume
2025-01-01 06:07:00,93505.6,93505.6,93473.15,93475.0,0.11256
2025-01-01 06:08:00,93473.06,93473.06,93448.0,93459.98,0.4256
2025-01-01 06:09:00,93456.01,93456.01,93456.0,93456.0,0.02907
2025-01-01 06:10:00,93456.01,93471.23,93449.88,93449.88,0.47861
2025-01-01 06:11:00,93449.87,93449.87,93427.59,93427.59,0.0459
2025-01-01 06:12:00,93422.45,93428.28,93422.45,93428.28,0.12659
2025-01-01 06:13:00,93428.27,93428.28,93416.45,93421.25,0.10345
2025-01-01 06:14:00,93421.25,93421.26,93394.98,93396.31,0.64742
2025-01-01 06:15:00,93396.31,93456.0,93396.31,93456.0,1.31381
2025-01-01 06:16:00,93455.99,93459.05,93412.18,93412.19,0.68
2025-01-01 06:17:00,93412.19,93427.53,93412.19,93427.53,0.18096
2025-01-01 06:18:00,93427.53,93427.53,93418.85,93418.86,0.27314
2025-01-01 06:19:00,93418.86,93423.56,93418.86,93423.56,0.15399
2025-01-01 06:20:00,93424.41,93428.55,93418.85,93418.85,0.10366
2025-01-01 06:21:00,93418.86,93420.31,93418.86,93420.31,0.25689
2025-01-01 06:22:00,93432.61,93492.0,93432.61,93492.0,0.31494
2025-01-01 06:23:00,93492.0,93505.6,93487.5,93493.21,0.46117
2025-01-01 06:24:00,93493.47,93493.47,93470.13,93471.06,0.41928
2025-01-01 06:25:00,93472.9,93480.0,93468.61,93472.0,0.26151
2025-01-01 06:26:00,93472.0,93474.98,93471.65,93471.65,0.16225
2025-01-01 06:27:00,93471.64,93488.0,93471.64,93488.0,0.39799
2025-01-01 06:28:00,93485.86,93485.86,93444.67,93447.88,0.21277
2025-01-01 06:29:00,93452.0,93452.0,93451.99,93452.0,0.17025
2025-01-01 06:30:00,93449.8,93449.8,93426.66,93444.0,0.89199
2025-01-01 06:31:00,93444.0,93444.0,93404.1,93404.11,0.5361
2025-01-01 06:32:00,93404.1,93422.24,93400.0,93404.01,0.53403
2025-01-01 06:33:00,93404.01,93404.51,93401.91,93404.51,0.07199
2025-01-01 06:34:00,93404.5,93416.95,93404.5,93416.94,0.35198
2025-01-01 06:35:00,93411.44,93411.44,93377.04,93382.25,2.26056
2025-01-01 06:36:00,93387.99,93387.99,93371.34,93375.02,0.08494
2025-01-01 06:37:00,93376.25,93444.4,93376.25,93440.52,2.13118
2025-01-01 06:38:00,93451.67,93460.0,93444.14,93444.15,0.53988
2025-01-01 06:39:00,93444.15,93449.57,93408.0,93440.0,0.98393
2025-01-01 06:40:00,93448.42,93473.7,93448.42,93465.78,0.238
2025-01-01 06:41:00,93465.79,93465.79,93465.79,93465.79,0.00665
2025-01-01 06:42:00,93465.78,93471.97,93465.78,93471.97,0.10554
2025-01-01 06:43:00,93471.97,93472.0,93467.69,93467.69,0.33847
2025-01-01 06:44:00,93467.7,93511.99,93467.7,93511.99,1.2047
2025-01-01 06:45:00,93516.0,93528.0,93507.76,93507.76,0.36582
2025-01-01 06:46:00,93492.67,93495.1,93469.42,93480.0,0.19134
2025-01-01 06:47:00,93480.0,93484.0,93480.0,93484.0,0.03052
2025-01-01 06:48:00,93484.0,93484.0,93480.0,93484.0,0.1034
2025-01-01 06:49:00,93484.0,93504.0,93483.34,93483.34,0.06727
2025-01-01 06:50:00,93476.01,93476.01,93458.5,93459.92,0.0275
2025-01-01 06:51:00,93463.12,93495.99,93463.12,93495.99,0.26765
2025-01-01 06:52:00,93496.0,93497.08,93487.33,93496.0,0.48598
2025-01-01 06:53:00,93495.99,93503.96,93495.99,93496.01,0.23018
2025-01-01 06:54:00,93496.0,93508.32,93496.0,93508.32,0.18893
2025-01-01 06:55:00,93526.05,93526.05,93516.35,93521.81,0.14294
2025-01-01 06:56:00,93511.8,93540.76,93511.8,93527.63,0.37737
2025-01-01 06:57:00,93540.0,93547.44,93534.92,93540.01,0.51568
2025-01-01 06:58:00,93540.01,93540.01,93521.34,93530.04,0.07293
2025-01-01 06:59:00,93530.03,93556.0,93530.03,93555.98,0.35608
2025-01-01 07:00:00,93555.98,93555.98,93536.0,93543.82,0.30393
2025-01-01 07:01:00,93543.82,93551.99,93500.01,93500.01,0.31866
2025-01-01 07:02:00,93496.69,93496.7,93490.59,93490.59,0.11548
2025-01-01 07:03:00,93490.59,93491.6,93484.59,93484.59,0.02347
2025-01-01 07:04:00,93484.6,93491.26,93483.61,93483.61,0.0365
2025-01-01 07:05:00,93485.32,93502.15,93485.32,93502.14,0.31735
2025-01-01 07:06:00,93502.15,93502.15,93502.14,93502.15,0.03837
2025-01-01 07:07:00,93502.14,93502.14,93471.22,93471.22,0.96596
2025-01-01 07:08:00,93464.0,93471.23,93464.0,93464.01,0.09968
2025-01-01 07:09:00,93470.81,93470.81,93463.99,93466.33,0.029
2025-01-01 07:10:00,93467.0,93483.58,93467.0,93483.57,0.08946
2025-01-01 07:11:00,93483.58,93483.58,93455.98,93455.98,0.33824
2025-01-01 07:12:00,93455.98,93470.1,93455.98,93462.22,1.12879
2025-01-01 07:13:00,93462.43,93487.99,93462.43,93487.99,0.3693
2025-01-01 07:14:00,93487.99,93488.0,93476.03,93480.01,0.33352
2025-01-01 07:15:00,93479.65,93483.57,93476.0,93476.0,0.13631
2025-01-01 07:16:00,93476.0,93488.0,93474.05,93484.0,0.30666
2025-01-01 07:17:00,93484.0,93527.85,93484.0,93527.85,0.77572
2025-01-01 07:18:00,93527.85,93527.85,93511.71,93511.71,0.34879
2025-01-01 07:19:00,93511.72,93568.0,93511.72,93536.01,12.05763
2025-01-01 07:20:00,93536.01,93536.01,93532.0,93532.0,0.24028
2025-01-01 07:21:00,93532.01,93532.01,93520.35,93520.36,0.69701
2025-01-01 07:22:00,93521.27,93564.0,93521.27,93548.89,0.73907
2025-01-01 07:23:00,93548.88,93548.89,93532.01,93532.01,0.1266
2025-01-01 07:24:00,93532.01,93544.0,93526.08,93544.0,0.82514
2025-01-01 07:25:00,93537.07,93543.84,93537.07,93543.84,0.13277
2025-01-01 07:26:00,93543.84,93567.7,93543.83,93567.69,0.58351
2025-01-01 07:27:00,93566.97,93582.23,93565.61,93582.23,0.44258
2025-01-01 07:28:00,93582.23,93582.27,93582.22,93582.27,0.05088
2025-01-01 07:29:00,93582.27,93582.43,93582.26,93582.43,0.21679
2025-01-01 07:30:00,93582.42,93588.0,93557.93,93564.0,0.70926
2025-01-01 07:31:00,93564.0,93590.14,93563.99,93580.01,0.50134
2025-01-01 07:32:00,93580.01,93580.01,93571.24,93571.24,0.55071
2025-01-01 07:33:00,93571.25,93572.89,93571.25,93572.89,0.02161
2025-01-01 07:34:00,93571.64,93571.64,93562.05,93562.05,0.23023
2025-01-01 07:35:00,93566.81,93566.81,93555.99,93556.0,0.13631
2025-01-01 07:36:00,93556.0,93584.0,93556.0,93579.07,0.57588
2025-01-01 07:37:00,93579.07,93579.07,93579.06,93579.06,0.03753
2025-01-01 07:38:00,93579.06,93606.93,93579.06,93606.93,0.74741
2025-01-01 07:39:00,93606.93,93606.93,93579.06,93579.06,0.25962
2025-01-01 07:40:00,93579.06,93579.06,93536.6,93544.0,0.58205
2025-01-01 07:41:00,93539.61,93539.61,93530.19,93530.2,0.14052
2025-01-01 07:42:00,93530.19,93530.2,93530.19,93530.2,0.03947
2025-01-01 07:43:00,93530.2,93550.97,93530.2,93549.43,0.70982
2025-01-01 07:44:00,93549.43,93549.43,93547.09,93547.1,0.07238
2025-01-01 07:45:00,93547.1,93547.1,93540.0,93540.01,0.02207
2025-01-01 07:46:00,93540.01,93544.9,93540.01,93544.9,0.11384
2025-01-01 07:47:00,93546.21,93546.21,93536.0,93536.0,0.18799
2025-01-01 07:48:00,93532.48,93532.48,93514.81,93514.82,0.06578
2025-01-01 07:49:00,93514.82,93516.14,93514.82,93516.14,0.11653
2025-01-01 07:50:00,93516.13,93559.48,93516.13,93552.34,2.05005
2025-01-01 07:51:00,93561.59,93561.6,93560.0,93560.01,0.03953
2025-01-01 07:52:00,93560.01,93561.3,93560.0,93561.3,0.08391
2025-01-01 07:53:00,93561.29,93568.25,93561.29,93567.28,0.20187
2025-01-01 07:54:00,93567.28,93567.28,93567.27,93567.28,0.13144
2025-01-01 07:55:00,93567.12,93567.12,93512.0,93512.01,2.10267
2025-01-01 07:56:00,93512.0,93522.92,93512.0,93522.92,0.15295
2025-01-01 07:57:00,93522.92,93522.92,93477.5,93477.5,1.06273
2025-01-01 07:58:00,93477.5,93490.19,93477.5,93490.18,1.27234
2025-01-01 07:59:00,93490.19,93490.19,93486.91,93486.92,0.08013
2025-01-01 08:00:00,93486.92,93500.0,93486.92,93500.0,0.32412
2025-01-01 08:01:00,93500.0,93506.25,93496.3,93497.64,0.1447
2025-01-01 08:02:00,93499.71,93504.0,93499.71,93504.0,0.20278
2025-01-01 08:03:00,93504.0,93504.0,93503.99,93503.99,0.06907
2025-01-01 08:04:00,93503.99,93519.99,93503.99,93511.99,0.26661
2025-01-01 08:05:00,93512.0,93512.0,93480.03,93480.03,0.21759
2025-01-01 08:06:00,93474.82,93560.0,93468.19,93560.0,3.83671
2025-01-01 08:07:00,93559.99,93560.14,93541.41,93544.01,0.86579
2025-01-01 08:08:00,93544.0,93544.0,93537.55,93537.56,0.14394
2025-01-01 08:09:00,93537.55,93537.55,93528.0,93528.0,0.26743
2025-01-01 08:10:00,93528.01,93538.14,93528.0,93536.67,0.26026
2025-01-01 08:11:00,93530.43,93540.01,93524.15,93524.15,0.40983
2025-01-01 08:12:00,93520.41,93527.0,93520.4,93527.0,0.30643
2025-01-01 08:13:00,93532.03,93532.04,93529.74,93529.75,0.10476
2025-01-01 08:14:00,93529.75,93549.42,93529.75,93540.0,0.45737
2025-01-01 08:15:00,93540.01,93540.01,93504.01,93504.01,0.59883
2025-01-01 08:16:00,93504.01,93504.01,93500.01,93500.01,0.16358
2025-01-01 08:17:00,93500.02,93500.02,93500.0,93500.0,0.21582
2025-01-01 08:18:00,93500.01,93500.01,93481.92,93481.92,0.14169
2025-01-01 08:19:00,93481.92,93483.23,93480.0,93480.0,0.53921
2025-01-01 08:20:00,93480.0,93488.66,93472.47,93480.01,0.50387
2025-01-01 08:21:00,93480.0,93481.3,93480.0,93481.3,0.09244
2025-01-01 08:22:00,93480.01,93485.04,93476.0,93485.03,0.11144
2025-01-01 08:23:00,93485.04,93485.04,93474.28,93474.28,0.13697
2025-01-01 08:24:00,93474.29,93474.29,93474.28,93474.29,0.13499
2025-01-01 08:25:00,93474.28,93474.28,93368.59,93368.59,2.01897
2025-01-01 08:26:00,93366.53,93370.0,93256.0,93256.0,4.14463
2025-01-01 08:27:00,93257.06,93259.21,93206.6,93225.17,2.05306
2025-01-01 08:28:00,93231.06,93256.0,93111.99,93140.56,3.0176
2025-01-01 08:29:00,93145.61,93260.0,93145.61,93240.77,2.80779
2025-01-01 08:30:00,93236.38,93284.7,93221.6,93284.7,1.98708
2025-01-01 08:31:00,93287.87,93345.1,93287.86,93337.07,1.44277
2025-01-01 08:32:00,93337.07,93337.07,93297.28,93300.01,0.62062
2025-01-01 08:33:00,93300.0,93300.0,93259.48,93283.98,2.17081
2025-01-01 08:34:00,93280.01,93284.12,93273.44,93284.12,0.26668
2025-01-01 08:35:00,93284.13,93339.99,93283.56,93339.3,1.22642
2025-01-01 08:36:00,93339.29,93339.29,93304.0,93312.0,0.50828
2025-01-01 08:37:00,93311.88,93328.0,93311.88,93312.0,0.12917
2025-01-01 08:38:00,93304.02,93304.02,93270.06,93270.06,0.23779
2025-01-01 08:39:00,93266.8,93301.38,93252.0,93301.38,0.83054
2025-01-01 08:40:00,93291.99,93341.97,93291.99,93341.97,0.15909
2025-01-01 08:41:00,93318.64,93328.21,93318.64,93328.21,0.19283
2025-01-01 08:42:00,93328.22,93336.16,93325.45,93336.15,0.1229
2025-01-01 08:43:00,93336.16,93346.27,93325.05,93327.25,0.50681
2025-01-01 08:44:00,93327.25,93327.25,93301.57,93301.57,0.33205
2025-01-01 08:45:00,93299.3,93299.3,93240.0,93240.0,0.28459
2025-01-01 08:46:00,93240.0,93246.32,93176.0,93178.62,0.36561
2025-01-01 08:47:00,93178.61,93199.98,93148.01,93188.01,1.2057
2025-01-01 08:48:00,93197.54,93247.6,93196.44,93216.0,1.27888
2025-01-01 08:49:00,93231.99,93231.99,93212.46,93214.65,0.54362
2025-01-01 08:50:00,93214.66,93307.3,93214.65,93307.3,1.6441
2025-01-01 08:51:00,93311.06,93379.99,93289.6,93360.25,0.8301
2025-01-01 08:52:00,93360.25,93364.51,93332.19,93337.71,0.48791
2025-01-01 08:53:00,93337.71,93339.81,93337.7,93337.7,0.2461
2025-01-01 08:54:00,93332.01,93356.83,93332.01,93332.08,1.1762
2025-01-01 08:55:00,93332.09,93332.09,93296.01,93304.0,0.52819
2025-01-01 08:56:00,93300.46,93300.46,93278.97,93278.97,0.40274
2025-01-01 08:57:00,93282.77,93284.0,93264.0,93265.94,0.46129
2025-01-01 08:58:00,93264.01,93272.0,93260.54,93260.54,0.09863
2025-01-01 08:59:00,93260.55,93260.56,93260.54,93260.55,0.04661
2025-01-01 09:00:00,93260.55,93288.0,93253.57,93276.01,0.63519
2025-01-01 09:01:00,93276.01,93295.31,93276.01,93294.66,0.47421
2025-01-01 09:02:00,93296.66,93311.93,93296.66,93307.57,0.81446
2025-01-01 09:03:00,93307.56,93314.94,93300.0,93306.76,0.31116
2025-01-01 09:04:00,93302.6,93314.16,93300.73,93312.0,0.44084
2025-01-01 09:05:00,93312.0,93312.0,93271.29,93271.29,0.31495
2025-01-01 09:06:00,93271.29,93275.57,93212.23,93224.01,1.01469
2025-01-01 09:07:00,93220.01,93220.01,93180.0,93191.44,0.50306
2025-01-01 09:08:00,93191.43,93208.01,93184.0,93208.0,1.00315
2025-01-01 09:09:00,93207.99,93239.18,93200.54,93235.79,3.41845
2025-01-01 09:10:00,93232.29,93247.99,93197.16,93197.16,0.66878
2025-01-01 09:11:00,93200.0,93213.43,93186.52,93186.52,0.79812
2025-01-01 09:12:00,93184.32,93184.32,93068.48,93068.48,2.04734
2025-01-01 09:13:00,93079.71,93095.99,93040.01,93065.03,2.09661
2025-01-01 09:14:00,93065.02,93146.78,93065.02,93146.77,1.51719
2025-01-01 09:15:00,93152.18,93155.13,93085.83,93085.83,0.97424
2025-01-01 09:16:00,93085.84,93143.23,93073.89,93103.49,1.92658
2025-01-01 09:17:00,93103.49,93110.46,93085.64,93089.57,0.26463
2025-01-01 09:18:00,93092.0,93105.88,93012.05,93044.0,1.64552
2025-01-01 09:19:00,93044.01,93097.25,93026.93,93097.24,0.66859
2025-01-01 09:20:00,93097.23,93107.74,93044.01,93044.01,0.97705
2025-01-01 09:21:00,93046.57,93127.99,93046.57,93127.98,0.81238
2025-01-01 09:22:00,93127.99,93127.99,93057.95,93083.99,2.6109
2025-01-01 09:23:00,93084.0,93084.0,93000.0,93001.78,2.64959
2025-01-01 09:24:00,93001.78,93011.99,92936.01,92938.34,5.57653
2025-01-01 09:25:00,92938.35,92965.07,92903.24,92920.02,3.66162
2025-01-01 09:26:00,92920.03,92930.26,92730.31,92808.38,13.57429
2025-01-01 09:27:00,92815.05,92896.0,92764.98,92881.42,3.51626
2025-01-01 09:28:00,92887.35,92887.35,92842.82,92859.98,0.70199
2025-01-01 09:29:00,92856.0,92958.33,92821.15,92955.57,3.49571
2025-01-01 09:30:00,92960.53,92990.46,92904.79,92957.28,4.02047
2025-01-01 09:31:00,92948.09,93031.67,92948.09,93031.66,1.02685
2025-01-01 09:32:00,93031.67,93093.93,93028.0,93072.01,1.51298
2025-01-01 09:33:00,93078.45,93100.0,93058.54,93099.99,0.52426
2025-01-01 09:34:00,93103.08,93113.83,93028.01,93033.22,0.82945
2025-01-01 09:35:00,93033.21,93036.94,92984.0,92984.01,1.01393
2025-01-01 09:36:00,92980.0,92981.3,92929.01,92929.01,0.42032
2025-01-01 09:37:00,92929.01,92946.47,92864.01,92864.01,1.38192
2025-01-01 09:38:00,92864.01,92880.99,92851.33,92864.77,1.22092
2025-01-01 09:39:00,92864.76,92893.98,92844.02,92876.01,0.84314
2025-01-01 09:40:00,92866.58,92866.58,92820.0,92835.78,1.20996
2025-01-01 09:41:00,92844.73,92915.91,92843.67,92899.91,1.25616
2025-01-01 09:42:00,92907.99,92907.99,92843.06,92869.99,1.60715
2025-01-01 09:43:00,92868.54,92931.39,92868.54,92927.66,1.07149
2025-01-01 09:44:00,92916.01,92939.39,92872.0,92920.03,2.9859
2025-01-01 09:45:00,92920.03,92931.99,92876.0,92876.0,1.17118
2025-01-01 09:46:00,92876.0,92912.0,92876.0,92909.67,0.84748
2025-01-01 09:47:00,92909.67,92994.68,92909.67,92984.37,0.98152
2025-01-01 09:48:00,92984.37,93019.37,92983.4,93018.2,1.17502
2025-01-01 09:49:00,93018.19,93057.64,93010.99,93010.99,1.59328
2025-01-01 09:50:00,93011.0,93048.2,93011.0,93048.2,0.43171
2025-01-01 09:51:00,93051.99,93225.02,93051.98,93220.0,0.97384
2025-01-01 09:52:00,93220.01,93246.58,93198.28,93239.99,1.67089
2025-01-01 09:53:00,93228.01,93233.09,93196.01,93233.09,0.81006
2025-01-01 09:54:00,93233.08,93234.11,93212.0,93212.53,0.26848
2025-01-01 09:55:00,93212.01,93232.0,93196.0,93215.38,1.23672
2025-01-01 09:56:00,93215.38,93215.38,93192.31,93192.31,0.05781
2025-01-01 09:57:00,93189.25,93220.0,93188.03,93220.0,0.17764
2025-01-01 09:58:00,93219.99,93228.0,93201.76,93227.99,0.44043
2025-01-01 09:59:00,93227.99,93244.0,93227.99,93228.55,0.99001
2025-01-01 10:00:00,93232.05,93243.72,93172.02,93172.03,1.69939
2025-01-01 10:01:00,93186.09,93237.03,93186.09,93237.03,1.11682
2025-01-01 10:02:00,93246.59,93293.47,93246.59,93293.47,1.27744
2025-01-01 10:03:00,93293.47,93332.55,93293.46,93331.98,1.32634
2025-01-01 10:04:00,93331.99,93351.03,93304.39,93304.4,1.26512
2025-01-01 10:05:00,93304.4,93336.02,93304.4,93323.19,0.6116
2025-01-01 10:06:00,93323.19,93323.99,93300.01,93300.01,0.3449
2025-01-01 10:07:00,93300.01,93323.75,93300.0,93323.75,1.39108
2025-01-01 10:08:00,93323.74,93323.74,93300.0,93300.01,0.43735
2025-01-01 10:09:00,93300.01,93300.01,93257.28,93257.28,1.02078
2025-01-01 10:10:00,93252.1,93261.7,93243.99,93246.03,0.5958
2025-01-01 10:11:00,93246.03,93246.03,93216.3,93244.17,0.80771
2025-01-01 10:12:00,93244.18,93244.18,93227.99,93233.77,0.62048
2025-01-01 10:13:00,93233.76,93233.76,93184.0,93186.44,0.78914
2025-01-01 10:14:00,93180.0,93203.92,93180.0,93203.91,0.15203
2025-01-01 10:15:00,93203.91,93260.0,93196.9,93244.6,1.40417
2025-01-01 10:16:00,93244.59,93244.59,93224.41,93224.41,0.31781
2025-01-01 10:17:00,93224.41,93261.59,93224.41,93261.59,0.39685
2025-01-01 10:18:00,93261.58,93272.0,93260.55,93260.56,0.25646
2025-01-01 10:19:00,93272.0,93344.0,93270.55,93336.77,2.2951
2025-01-01 10:20:00,93335.13,93335.13,93300.0,93300.01,1.82175
2025-01-01 10:21:00,93300.0,93360.18,93297.58,93346.27,1.89258
2025-01-01 10:22:00,93346.26,93346.26,93324.01,93328.01,0.54512
2025-01-01 10:23:00,93328.01,93353.77,93328.0,93343.33,0.89055
2025-01-01 10:24:00,93336.0,93336.0,93314.61,93317.03,0.36054
2025-01-01 10:25:00,93317.03,93339.32,93300.0,93300.0,0.33897
2025-01-01 10:26:00,93300.01,93300.01,93260.01,93260.01,1.61102
2025-01-01 10:27:00,93260.0,93268.26,93232.01,93232.01,1.55421
2025-01-01 10:28:00,93232.0,93234.4,93224.0,93224.0,0.03621
2025-01-01 10:29:00,93224.01,93227.66,93216.7,93220.01,0.12043
2025-01-01 10:30:00,93220.01,93244.57,93205.79,93236.01,0.66528
2025-01-01 10:31:00,93236.01,93306.37,93236.01,93306.37,0.87249
2025-01-01 10:32:00,93306.37,93323.65,93306.3,93306.3,0.92924
2025-01-01 10:33:00,93306.3,93306.3,93289.89,93289.89,0.19995
2025-01-01 10:34:00,93289.89,93289.89,93220.01,93220.01,0.24944
2025-01-01 10:35:00,93220.0,93236.0,93183.71,93229.54,0.84686
2025-01-01 10:36:00,93218.44,93218.45,93218.44,93218.45,0.04584
2025-01-01 10:37:00,93218.45,93243.16,93216.0,93243.16,0.6118
2025-01-01 10:38:00,93241.19,93241.2,93216.01,93216.02,0.16589
2025-01-01 10:39:00,93216.02,93216.02,93192.01,93192.01,0.10294
2025-01-01 10:40:00,93195.04,93201.03,93171.99,93174.82,0.20139
2025-01-01 10:41:00,93174.82,93174.82,93100.0,93100.0,0.39194
2025-01-01 10:42:00,93096.0,93168.85,93096.0,93159.99,1.51421
2025-01-01 10:43:00,93156.03,93219.24,93153.41,93219.23,0.85353
2025-01-01 10:44:00,93219.24,93239.99,93208.22,93210.35,0.97728
2025-01-01 10:45:00,93210.35,93231.99,93205.22,93220.0,0.52733
2025-01-01 10:46:00,93217.34,93243.99,93216.0,93230.79,0.96976
2025-01-01 10:47:00,93230.78,93230.78,93204.0,93204.01,0.14849
2025-01-01 10:48:00,93204.38,93219.71,93157.91,93157.91,0.23372
2025-01-01 10:49:00,93159.25,93186.65,93159.24,93185.36,0.62622
2025-01-01 10:50:00,93176.0,93176.0,93152.07,93152.07,0.13402
2025-01-01 10:51:00,93148.01,93152.15,93144.92,93152.15,0.11272
2025-01-01 10:52:00,93152.15,93152.15,93139.24,93146.64,0.37181
2025-01-01 10:53:00,93146.63,93146.64,93120.1,93126.3,0.63512
2025-01-01 10:54:00,93126.31,93152.0,93126.31,93141.71,1.56452
2025-01-01 10:55:00,93145.21,93168.05,93136.83,93168.04,0.29993
2025-01-01 10:56:00,93168.04,93168.04,93114.73,93114.73,0.31445
2025-01-01 10:57:00,93114.74,93123.33,93112.0,93117.62,0.20725
2025-01-01 10:58:00,93112.12,93127.94,93104.01,93111.62,0.44817
2025-01-01 10:59:00,93122.8,93144.0,93122.8,93144.0,0.32565
2025-01-01 11:00:00,93144.76,93168.33,93143.99,93168.32,0.24044
2025-01-01 11:01:00,93166.84,93172.22,93122.82,93122.91,0.40585
2025-01-01 11:02:00,93122.92,93122.92,93056.0,93056.0,0.64188
2025-01-01 11:03:00,93056.0,93100.0,93055.55,93081.56,0.84873
2025-01-01 11:04:00,93072.57,93072.57,93012.56,93028.5,1.00714
2025-01-01 11:05:00,93040.0,93056.31,93008.0,93008.0,0.90262
2025-01-01 11:06:00,93009.41,93034.24,93009.41,93031.99,0.09365
2025-01-01 11:07:00,93031.98,93130.72,93028.01,93126.07,0.93119
2025-01-01 11:08:00,93126.06,93164.0,93109.26,93163.99,0.85229
2025-01-01 11:09:00,93163.99,93165.95,93158.73,93162.63,0.08396
2025-01-01 11:10:00,93162.63,93188.0,93162.63,93173.5,0.47988
2025-01-01 11:11:00,93172.01,93172.01,93117.92,93117.92,0.63227
2025-01-01 11:12:00,93115.88,93130.57,93115.88,93130.56,0.40527
2025-01-01 11:13:00,93130.56,93167.9,93116.0,93167.9,0.48855
2025-01-01 11:14:00,93167.89,93167.89,93136.28,93145.97,0.7208
2025-01-01 11:15:00,93146.72,93205.2,93146.72,93199.31,0.67227
2025-01-01 11:16:00,93199.31,93201.72,93172.01,93172.04,0.90901
2025-01-01 11:17:00,93172.04,93216.0,93172.03,93216.0,1.59882
2025-01-01 11:18:00,93216.0,93277.63,93216.0,93277.63,1.21671
2025-01-01 11:19:00,93279.36,93281.22,93220.0,93220.0,0.63226
2025-01-01 11:20:00,93221.72,93243.48,93200.28,93200.29,0.28426
2025-01-01 11:21:00,93196.0,93236.0,93196.0,93231.02,0.80818
2025-01-01 11:22:00,93225.54,93236.0,93218.24,93235.99,0.51498
2025-01-01 11:23:00,93236.0,93287.32,93236.0,93277.45,1.35464
2025-01-01 11:24:00,93270.46,93292.0,93267.5,93270.01,0.33291
2025-01-01 11:25:00,93270.01,93282.08,93270.0,93280.0,0.22378
2025-01-01 11:26:00,93280.0,93280.0,93236.72,93236.73,0.23086
2025-01-01 11:27:00,93240.4,93260.0,93240.4,93260.0,0.32869
2025-01-01 11:28:00,93263.72,93276.0,93263.72,93270.66,0.48386
2025-01-01 11:29:00,93270.65,93308.0,93267.93,93306.53,1.04744
2025-01-01 11:30:00,93306.54,93324.75,93264.36,93269.12,0.9863
2025-01-01 11:31:00,93269.11,93274.11,93269.11,93269.82,0.30793
2025-01-01 11:32:00,93269.83,93271.77,93251.35,93271.76,2.36619
2025-01-01 11:33:00,93271.77,93271.77,93252.0,93252.0,0.04526
2025-01-01 11:34:00,93252.01,93258.24,93244.04,93258.24,0.40981
2025-01-01 11:35:00,93258.23,93258.23,93234.64,93246.06,0.37371
2025-01-01 11:36:00,93246.05,93246.05,93216.0,93228.7,0.25852
2025-01-01 11:37:00,93228.69,93255.99,93217.79,93255.98,0.5253
2025-01-01 11:38:00,93248.0,93248.0,93240.0,93240.0,0.06263
2025-01-01 11:39:00,93240.01,93244.36,93240.01,93244.36,0.28277
2025-01-01 11:40:00,93244.36,93343.99,93236.47,93340.01,1.27643
2025-01-01 11:41:00,93348.0,93384.39,93325.13,93356.01,1.71341
2025-01-01 11:42:00,93344.14,93355.49,93330.36,93355.48,1.7433
2025-01-01 11:43:00,93348.01,93360.86,93332.01,93347.66,0.81681
2025-01-01 11:44:00,93347.65,93413.79,93332.79,93396.78,1.91878
2025-01-01 11:45:00,93408.01,93498.47,93408.0,93488.0,1.7065
2025-01-01 11:46:00,93488.0,93556.19,93477.51,93477.51,3.35286
2025-01-01 11:47:00,93472.0,93472.0,93407.83,93436.0,0.72949
2025-01-01 11:48:00,93436.0,93438.12,93359.62,93369.41,0.37829
2025-01-01 11:49:00,93369.41,93376.0,93339.95,93351.99,0.28937
2025-01-01 11:50:00,93352.0,93352.0,93320.0,93348.01,0.34296
2025-01-01 11:51:00,93348.03,93348.03,93306.11,93339.99,0.96693
2025-01-01 11:52:00,93333.62,93336.0,93320.91,93320.92,0.66272
2025-01-01 11:53:00,93320.92,93324.83,93296.01,93296.01,2.02206
2025-01-01 11:54:00,93296.01,93301.14,93292.01,93292.01,0.06171
2025-01-01 11:55:00,93292.01,93292.01,93260.0,93260.01,0.89463
2025-01-01 11:56:00,93260.01,93296.0,93260.01,93268.01,0.36678
2025-01-01 11:57:00,93268.01,93275.94,93244.95,93247.04,0.52565
2025-01-01 11:58:00,93247.05,93271.11,93247.05,93270.54,0.69506
2025-01-01 11:59:00,93270.54,93283.8,93260.67,93260.68,0.62725
2025-01-01 12:00:00,93256.78,93263.62,93251.01,93254.85,0.60507
2025-01-01 12:01:00,93264.0,93264.0,93263.99,93264.0,0.07043
2025-01-01 12:02:00,93263.99,93263.99,93224.0,93224.0,0.50151
2025-01-01 12:03:00,93224.0,93243.26,93219.93,93236.0,0.86619
2025-01-01 12:04:00,93236.01,93316.0,93236.01,93314.34,2.40014
2025-01-01 12:05:00,93314.34,93328.0,93314.34,93326.11,0.83994
2025-01-01 12:06:00,93326.11,93326.11,93284.01,93291.09,0.65943
2025-01-01 12:07:00,93291.1,93295.34,93272.24,93274.44,0.66913
2025-01-01 12:08:00,93274.44,93292.78,93268.69,93292.78,1.13981
2025-01-01 12:09:00,93294.09,93296.0,93276.01,93286.91,1.12449
2025-01-01 12:10:00,93286.92,93286.92,93266.72,93266.72,0.11647
2025-01-01 12:11:00,93264.4,93264.4,93219.49,93223.78,0.41479
2025-01-01 12:12:00,93223.78,93223.78,93223.77,93223.78,0.11
2025-01-01 12:13:00,93223.77,93228.0,93202.83,93205.98,2.59205
2025-01-01 12:14:00,93205.98,93263.99,93205.98,93253.58,0.55986
