symbol,timestamp,open,high,low,close,volume
BTCUSDC,2025-01-01T04:50:00Z,93436.68,93436.68,93428.0,93432.9,0.1816
BTCUSDC,2025-01-01T04:51:00Z,93439.4,93460.0,93439.4,93460.0,0.26786
BTCUSDC,2025-01-01T04:52:00Z,93460.0,93475.99,93460.0,93474.96,0.36577
BTCUSDC,2025-01-01T04:53:00Z,93474.96,93474.96,93451.71,93451.71,0.39652
BTCUSDC,2025-01-01T04:54:00Z,93451.71,93451.71,93446.12,93446.12,0.06431
BTCUSDC,2025-01-01T04:55:00Z,93446.13,93453.07,93446.13,93453.07,0.22559
BTCUSDC,2025-01-01T04:56:00Z,93453.06,93472.0,93453.06,93472.0,0.22974
BTCUSDC,2025-01-01T04:57:00Z,93472.0,93472.0,93462.56,93462.57,0.78137
BTCUSDC,2025-01-01T04:58:00Z,93472.0,93472.0,93402.01,93402.01,0.71889
BTCUSDC,2025-01-01T04:59:00Z,93402.1,93402.1,93333.48,93362.62,2.45413
BTCUSDC,2025-01-01T05:00:00Z,93365.38,93365.39,93348.0,93365.39,0.4166
BTCUSDC,2025-01-01T05:01:00Z,93367.59,93387.71,93367.59,93385.84,0.42249
BTCUSDC,2025-01-01T05:02:00Z,93385.83,93392.0,93380.0,93380.01,0.06573
BTCUSDC,2025-01-01T05:03:00Z,93385.87,93392.0,93381.4,93384.0,0.4688
BTCUSDC,2025-01-01T05:04:00Z,93386.32,93390.32,93386.32,93386.84,0.0796
BTCUSDC,2025-01-01T05:05:00Z,93386.84,93400.62,93386.84,93400.61,0.03306
BTCUSDC,2025-01-01T05:06:00Z,93400.61,93416.0,93400.61,93415.99,0.28753
BTCUSDC,2025-01-01T05:07:00Z,93415.99,93417.11,93392.75,93397.1,0.68424
BTCUSDC,2025-01-01T05:08:00Z,93391.89,93397.86,93386.84,93386.84,0.23178
BTCUSDC,2025-01-01T05:09:00Z,93384.76,93389.56,93378.0,93378.0,0.17346
BTCUSDC,2025-01-01T05:10:00Z,93377.99,93381.89,93377.99,93381.88,0.03748
BTCUSDC,2025-01-01T05:11:00Z,93381.88,93400.0,93381.88,93400.0,0.70173
BTCUSDC,2025-01-01T05:12:00Z,93400.0,93443.99,93400.0,93436.01,0.05211
BTCUSDC,2025-01-01T05:13:00Z,93436.01,93464.0,93436.0,93463.99,0.38777
BTCUSDC,2025-01-01T05:14:00Z,93463.99,93477.18,93423.36,93423.37,1.20795
BTCUSDC,2025-01-01T05:15:00Z,93423.37,93423.37,93404.02,93404.02,0.23803
BTCUSDC,2025-01-01T05:16:00Z,93404.03,93436.01,93404.03,93436.01,1.11104
BTCUSDC,2025-01-01T05:17:00Z,93436.0,93453.68,93436.0,93451.04,0.37135
BTCUSDC,2025-01-01T05:18:00Z,93453.67,93453.67,93432.0,93448.0,1.42414
BTCUSDC,2025-01-01T05:19:00Z,93448.0,93459.49,93448.0,93459.49,0.01545
BTCUSDC,2025-01-01T05:20:00Z,93467.75,93536.0,93467.75,93535.99,2.22744
BTCUSDC,2025-01-01T05:21:00Z,93552.0,93557.86,93485.2,93485.2,1.87993
BTCUSDC,2025-01-01T05:22:00Z,93485.21,93498.78,93485.2,93487.79,0.54013
BTCUSDC,2025-01-01T05:23:00Z,93487.79,93517.25,93487.79,93504.17,0.4176
BTCUSDC,2025-01-01T05:24:00Z,93504.17,93534.52,93504.17,93517.6,0.66072
BTCUSDC,2025-01-01T05:25:00Z,93512.93,93517.21,93512.93,93517.21,0.07795
BTCUSDC,2025-01-01T05:26:00Z,93517.21,93574.71,93517.2,93574.71,0.76424
BTCUSDC,2025-01-01T05:27:00Z,93579.99,93618.67,93572.01,93618.67,0.64536
BTCUSDC,2025-01-01T05:28:00Z,93619.1,93663.17,93612.98,93663.17,1.05737
BTCUSDC,2025-01-01T05:29:00Z,93666.63,93705.44,93660.01,93660.01,1.2254
BTCUSDC,2025-01-01T05:30:00Z,93672.0,93708.57,93659.51,93677.89,0.79994
BTCUSDC,2025-01-01T05:31:00Z,93670.8,93677.31,93662.2,93662.21,0.36678
BTCUSDC,2025-01-01T05:32:00Z,93661.21,93661.21,93644.0,93646.22,0.25509
BTCUSDC,2025-01-01T05:33:00Z,93646.22,93647.98,93646.22,93647.98,0.10227
BTCUSDC,2025-01-01T05:34:00Z,93647.63,93647.63,93619.99,93619.99,0.13347
BTCUSDC,2025-01-01T05:35:00Z,93616.03,93647.99,93613.25,93627.16,1.19227
BTCUSDC,2025-01-01T05:36:00Z,93629.8,93656.0,93629.8,93640.01,0.1688
BTCUSDC,2025-01-01T05:37:00Z,93648.0,93659.84,93646.72,93656.16,0.96964
BTCUSDC,2025-01-01T05:38:00Z,93656.16,93656.17,93642.42,93644.93,0.74028
BTCUSDC,2025-01-01T05:39:00Z,93644.93,93644.93,93606.44,93606.44,0.64082
BTCUSDC,2025-01-01T05:40:00Z,93606.44,93606.44,93584.0,93590.01,0.54206
BTCUSDC,2025-01-01T05:41:00Z,93590.01,93596.0,93590.0,93595.99,0.43466
BTCUSDC,2025-01-01T05:42:00Z,93595.99,93641.39,93595.99,93635.98,0.53276
BTCUSDC,2025-01-01T05:43:00Z,93635.99,93676.0,93635.99,93670.78,1.16542
BTCUSDC,2025-01-01T05:44:00Z,93666.67,93666.67,93644.0,93645.31,0.36191
BTCUSDC,2025-01-01T05:45:00Z,93644.01,93656.0,93638.72,93655.99,0.40095
BTCUSDC,2025-01-01T05:46:00Z,93655.99,93656.0,93620.22,93620.23,0.38028
BTCUSDC,2025-01-01T05:47:00Z,93622.09,93628.0,93622.09,93627.99,0.0676
BTCUSDC,2025-01-01T05:48:00Z,93628.0,93629.79,93624.13,93624.13,0.07807
BTCUSDC,2025-01-01T05:49:00Z,93624.13,93634.38,93620.38,93634.37,0.16695
BTCUSDC,2025-01-01T05:50:00Z,93634.37,93634.37,93608.62,93608.62,0.3705
BTCUSDC,2025-01-01T05:51:00Z,93599.75,93599.75,93597.04,93597.04,0.25672
BTCUSDC,2025-01-01T05:52:00Z,93597.04,93597.04,93597.03,93597.03,0.0871
BTCUSDC,2025-01-01T05:53:00Z,93597.03,93598.32,93597.03,93598.31,0.20889
BTCUSDC,2025-01-01T05:54:00Z,93598.32,93616.93,93590.35,93590.35,0.92099
BTCUSDC,2025-01-01T05:55:00Z,93590.35,93590.35,93580.12,93580.13,0.07955
BTCUSDC,2025-01-01T05:56:00Z,93580.13,93580.13,93578.36,93578.37,0.07438
BTCUSDC,2025-01-01T05:57:00Z,93582.36,93582.36,93578.35,93580.01,0.0107
BTCUSDC,2025-01-01T05:58:00Z,93580.01,93580.01,93567.51,93576.0,0.46584
BTCUSDC,2025-01-01T05:59:00Z,93576.0,93576.0,93575.99,93575.99,0.03359
BTCUSDC,2025-01-01T06:00:00Z,93580.2,93580.21,93524.16,93548.0,0.81687
BTCUSDC,2025-01-01T06:01:00Z,93547.99,93556.0,93547.99,93555.99,0.33166
BTCUSDC,2025-01-01T06:02:00Z,93548.13,93572.0,93533.48,93533.48,0.69644
BTCUSDC,2025-01-01T06:03:00Z,93533.47,93539.49,93533.47,93535.52,0.03799
BTCUSDC,2025-01-01T06:04:00Z,93535.53,93535.53,93517.88,93517.89,0.07653
BTCUSDC,2025-01-01T06:05:00Z,93517.88,93517.89,93512.01,93512.01,0.01836
BTCUSDC,2025-01-01T06:06:00Z,93512.02,93512.02,93505.59,93505.6,0.21553
BTCUSDC,2025-01-01T06:07:00Z,93505.6,93505.6,93473.15,93475.0,0.11256
BTCUSDC,2025-01-01T06:08:00Z,93473.06,93473.06,93448.0,93459.98,0.4256
BTCUSDC,2025-01-01T06:09:00Z,93456.01,93456.01,93456.0,93456.0,0.02907
BTCUSDC,2025-01-01T06:10:00Z,93456.01,93471.23,93449.88,93449.88,0.47861
BTCUSDC,2025-01-01T06:11:00Z,93449.87,93449.87,93427.59,93427.59,0.0459
BTCUSDC,2025-01-01T06:12:00Z,93422.45,93428.28,93422.45,93428.28,0.12659
BTCUSDC,2025-01-01T06:13:00Z,93428.27,93428.28,93416.45,93421.25,0.10345
BTCUSDC,2025-01-01T06:14:00Z,93421.25,93421.26,93394.98,93396.31,0.64742
BTCUSDC,2025-01-01T06:15:00Z,93396.31,93456.0,93396.31,93456.0,1.31381
BTCUSDC,2025-01-01T06:16:00Z,93455.99,93459.05,93412.18,93412.19,0.68
BTCUSDC,2025-01-01T06:17:00Z,93412.19,93427.53,93412.19,93427.53,0.18096
BTCUSDC,2025-01-01T06:18:00Z,93427.53,93427.53,93418.85,93418.86,0.27314
BTCUSDC,2025-01-01T06:19:00Z,93418.86,93423.56,93418.86,93423.56,0.15399
BTCUSDC,2025-01-01T06:20:00Z,93424.41,93428.55,93418.85,93418.85,0.10366
BTCUSDC,2025-01-01T06:21:00Z,93418.86,93420.31,93418.86,93420.31,0.25689
BTCUSDC,2025-01-01T06:22:00Z,93432.61,93492.0,93432.61,93492.0,0.31494
BTCUSDC,2025-01-01T06:23:00Z,93492.0,93505.6,93487.5,93493.21,0.46117
BTCUSDC,2025-01-01T06:24:00Z,93493.47,93493.47,93470.13,93471.06,0.41928
BTCUSDC,2025-01-01T06:25:00Z,93472.9,93480.0,93468.61,93472.0,0.26151
BTCUSDC,2025-01-01T06:26:00Z,93472.0,93474.98,93471.65,93471.65,0.16225
BTCUSDC,2025-01-01T06:27:00Z,93471.64,93488.0,93471.64,93488.0,0.39799
BTCUSDC,2025-01-01T06:28:00Z,93485.86,93485.86,93444.67,93447.88,0.21277
BTCUSDC,2025-01-01T06:29:00Z,93452.0,93452.0,93451.99,93452.0,0.17025
BTCUSDC,2025-01-01T06:30:00Z,93449.8,93449.8,93426.66,93444.0,0.89199
BTCUSDC,2025-01-01T06:31:00Z,93444.0,93444.0,93404.1,93404.11,0.5361
BTCUSDC,2025-01-01T06:32:00Z,93404.1,93422.24,93400.0,93404.01,0.53403
BTCUSDC,2025-01-01T06:33:00Z,93404.01,93404.51,93401.91,93404.51,0.07199
BTCUSDC,2025-01-01T06:34:00Z,93404.5,93416.95,93404.5,93416.94,0.35198
BTCUSDC,2025-01-01T06:35:00Z,93411.44,93411.44,93377.04,93382.25,2.26056
BTCUSDC,2025-01-01T06:36:00Z,93387.99,93387.99,93371.34,93375.02,0.08494
BTCUSDC,2025-01-01T06:37:00Z,93376.25,93444.4,93376.25,93440.52,2.13118
BTCUSDC,2025-01-01T06:38:00Z,93451.67,93460.0,93444.14,93444.15,0.53988
BTCUSDC,2025-01-01T06:39:00Z,93444.15,93449.57,93408.0,93440.0,0.98393
BTCUSDC,2025-01-01T06:40:00Z,93448.42,93473.7,93448.42,93465.78,0.238
BTCUSDC,2025-01-01T06:41:00Z,93465.79,93465.79,93465.79,93465.79,0.00665
BTCUSDC,2025-01-01T06:42:00Z,93465.78,93471.97,93465.78,93471.97,0.10554
BTCUSDC,2025-01-01T06:43:00Z,93471.97,93472.0,93467.69,93467.69,0.33847
BTCUSDC,2025-01-01T06:44:00Z,93467.7,93511.99,93467.7,93511.99,1.2047
BTCUSDC,2025-01-01T06:45:00Z,93516.0,93528.0,93507.76,93507.76,0.36582
BTCUSDC,2025-01-01T06:46:00Z,93492.67,93495.1,93469.42,93480.0,0.19134
BTCUSDC,2025-01-01T06:47:00Z,93480.0,93484.0,93480.0,93484.0,0.03052
BTCUSDC,2025-01-01T06:48:00Z,93484.0,93484.0,93480.0,93484.0,0.1034
BTCUSDC,2025-01-01T06:49:00Z,93484.0,93504.0,93483.34,93483.34,0.06727
BTCUSDC,2025-01-01T06:50:00Z,93476.01,93476.01,93458.5,93459.92,0.0275
BTCUSDC,2025-01-01T06:51:00Z,93463.12,93495.99,93463.12,93495.99,0.26765
BTCUSDC,2025-01-01T06:52:00Z,93496.0,93497.08,93487.33,93496.0,0.48598
BTCUSDC,2025-01-01T06:53:00Z,93495.99,93503.96,93495.99,93496.01,0.23018
BTCUSDC,2025-01-01T06:54:00Z,93496.0,93508.32,93496.0,93508.32,0.18893
BTCUSDC,2025-01-01T06:55:00Z,93526.05,93526.05,93516.35,93521.81,0.14294
BTCUSDC,2025-01-01T06:56:00Z,93511.8,93540.76,93511.8,93527.63,0.37737
BTCUSDC,2025-01-01T06:57:00Z,93540.0,93547.44,93534.92,93540.01,0.51568
BTCUSDC,2025-01-01T06:58:00Z,93540.01,93540.01,93521.34,93530.04,0.07293
BTCUSDC,2025-01-01T06:59:00Z,93530.03,93556.0,93530.03,93555.98,0.35608
BTCUSDC,2025-01-01T07:00:00Z,93555.98,93555.98,93536.0,93543.82,0.30393
BTCUSDC,2025-01-01T07:01:00Z,93543.82,93551.99,93500.01,93500.01,0.31866
BTCUSDC,2025-01-01T07:02:00Z,93496.69,93496.7,93490.59,93490.59,0.11548
BTCUSDC,2025-01-01T07:03:00Z,93490.59,93491.6,93484.59,93484.59,0.02347
BTCUSDC,2025-01-01T07:04:00Z,93484.6,93491.26,93483.61,93483.61,0.0365
BTCUSDC,2025-01-01T07:05:00Z,93485.32,93502.15,93485.32,93502.14,0.31735
BTCUSDC,2025-01-01T07:06:00Z,93502.15,93502.15,93502.14,93502.15,0.03837
BTCUSDC,2025-01-01T07:07:00Z,93502.14,93502.14,93471.22,93471.22,0.96596
BTCUSDC,2025-01-01T07:08:00Z,93464.0,93471.23,93464.0,93464.01,0.09968
BTCUSDC,2025-01-01T07:09:00Z,93470.81,93470.81,93463.99,93466.33,0.029
BTCUSDC,2025-01-01T07:10:00Z,93467.0,93483.58,93467.0,93483.57,0.08946
BTCUSDC,2025-01-01T07:11:00Z,93483.58,93483.58,93455.98,93455.98,0.33824
BTCUSDC,2025-01-01T07:12:00Z,93455.98,93470.1,93455.98,93462.22,1.12879
BTCUSDC,2025-01-01T07:13:00Z,93462.43,93487.99,93462.43,93487.99,0.3693
BTCUSDC,2025-01-01T07:14:00Z,93487.99,93488.0,93476.03,93480.01,0.33352
BTCUSDC,2025-01-01T07:15:00Z,93479.65,93483.57,93476.0,93476.0,0.13631
BTCUSDC,2025-01-01T07:16:00Z,93476.0,93488.0,93474.05,93484.0,0.30666
BTCUSDC,2025-01-01T07:17:00Z,93484.0,93527.85,93484.0,93527.85,0.77572
BTCUSDC,2025-01-01T07:18:00Z,93527.85,93527.85,93511.71,93511.71,0.34879
BTCUSDC,2025-01-01T07:19:00Z,93511.72,93568.0,93511.72,93536.01,12.05763
BTCUSDC,2025-01-01T07:20:00Z,93536.01,93536.01,93532.0,93532.0,0.24028
BTCUSDC,2025-01-01T07:21:00Z,93532.01,93532.01,93520.35,93520.36,0.69701
BTCUSDC,2025-01-01T07:22:00Z,93521.27,93564.0,93521.27,93548.89,0.73907
BTCUSDC,2025-01-01T07:23:00Z,93548.88,93548.89,93532.01,93532.01,0.1266
BTCUSDC,2025-01-01T07:24:00Z,93532.01,93544.0,93526.08,93544.0,0.82514
BTCUSDC,2025-01-01T07:25:00Z,93537.07,93543.84,93537.07,93543.84,0.13277
BTCUSDC,2025-01-01T07:26:00Z,93543.84,93567.7,93543.83,93567.69,0.58351
BTCUSDC,2025-01-01T07:27:00Z,93566.97,93582.23,93565.61,93582.23,0.44258
BTCUSDC,2025-01-01T07:28:00Z,93582.23,93582.27,93582.22,93582.27,0.05088
BTCUSDC,2025-01-01T07:29:00Z,93582.27,93582.43,93582.26,93582.43,0.21679
BTCUSDC,2025-01-01T07:30:00Z,93582.42,93588.0,93557.93,93564.0,0.70926
BTCUSDC,2025-01-01T07:31:00Z,93564.0,93590.14,93563.99,93580.01,0.50134
BTCUSDC,2025-01-01T07:32:00Z,93580.01,93580.01,93571.24,93571.24,0.55071
BTCUSDC,2025-01-01T07:33:00Z,93571.25,93572.89,93571.25,93572.89,0.02161
BTCUSDC,2025-01-01T07:34:00Z,93571.64,93571.64,93562.05,93562.05,0.23023
BTCUSDC,2025-01-01T07:35:00Z,93566.81,93566.81,93555.99,93556.0,0.13631
BTCUSDC,2025-01-01T07:36:00Z,93556.0,93584.0,93556.0,93579.07,0.57588
BTCUSDC,2025-01-01T07:37:00Z,93579.07,93579.07,93579.06,93579.06,0.03753
BTCUSDC,2025-01-01T07:38:00Z,93579.06,93606.93,93579.06,93606.93,0.74741
BTCUSDC,2025-01-01T07:39:00Z,93606.93,93606.93,93579.06,93579.06,0.25962
BTCUSDC,2025-01-01T07:40:00Z,93579.06,93579.06,93536.6,93544.0,0.58205
BTCUSDC,2025-01-01T07:41:00Z,93539.61,93539.61,93530.19,93530.2,0.14052
BTCUSDC,2025-01-01T07:42:00Z,93530.19,93530.2,93530.19,93530.2,0.03947
BTCUSDC,2025-01-01T07:43:00Z,93530.2,93550.97,93530.2,93549.43,0.70982
BTCUSDC,2025-01-01T07:44:00Z,93549.43,93549.43,93547.09,93547.1,0.07238
BTCUSDC,2025-01-01T07:45:00Z,93547.1,93547.1,93540.0,93540.01,0.02207
BTCUSDC,2025-01-01T07:46:00Z,93540.01,93544.9,93540.01,93544.9,0.11384
BTCUSDC,2025-01-01T07:47:00Z,93546.21,93546.21,93536.0,93536.0,0.18799
BTCUSDC,2025-01-01T07:48:00Z,93532.48,93532.48,93514.81,93514.82,0.06578
BTCUSDC,2025-01-01T07:49:00Z,93514.82,93516.14,93514.82,93516.14,0.11653
BTCUSDC,2025-01-01T07:50:00Z,93516.13,93559.48,93516.13,93552.34,2.05005
BTCUSDC,2025-01-01T07:51:00Z,93561.59,93561.6,93560.0,93560.01,0.03953
BTCUSDC,2025-01-01T07:52:00Z,93560.01,93561.3,93560.0,93561.3,0.08391
BTCUSDC,2025-01-01T07:53:00Z,93561.29,93568.25,93561.29,93567.28,0.20187
BTCUSDC,2025-01-01T07:54:00Z,93567.28,93567.28,93567.27,93567.28,0.13144
BTCUSDC,2025-01-01T07:55:00Z,93567.12,93567.12,93512.0,93512.01,2.10267
BTCUSDC,2025-01-01T07:56:00Z,93512.0,93522.92,93512.0,93522.92,0.15295
BTCUSDC,2025-01-01T07:57:00Z,93522.92,93522.92,93477.5,93477.5,1.06273
BTCUSDC,2025-01-01T07:58:00Z,93477.5,93490.19,93477.5,93490.18,1.27234
BTCUSDC,2025-01-01T07:59:00Z,93490.19,93490.19,93486.91,93486.92,0.08013
BTCUSDC,2025-01-01T08:00:00Z,93486.92,93500.0,93486.92,93500.0,0.32412
BTCUSDC,2025-01-01T08:01:00Z,93500.0,93506.25,93496.3,93497.64,0.1447
BTCUSDC,2025-01-01T08:02:00Z,93499.71,93504.0,93499.71,93504.0,0.20278
BTCUSDC,2025-01-01T08:03:00Z,93504.0,93504.0,93503.99,93503.99,0.06907
BTCUSDC,2025-01-01T08:04:00Z,93503.99,93519.99,93503.99,93511.99,0.26661
BTCUSDC,2025-01-01T08:05:00Z,93512.0,93512.0,93480.03,93480.03,0.21759
BTCUSDC,2025-01-01T08:06:00Z,93474.82,93560.0,93468.19,93560.0,3.83671
BTCUSDC,2025-01-01T08:07:00Z,93559.99,93560.14,93541.41,93544.01,0.86579
BTCUSDC,2025-01-01T08:08:00Z,93544.0,93544.0,93537.55,93537.56,0.14394
BTCUSDC,2025-01-01T08:09:00Z,93537.55,93537.55,93528.0,93528.0,0.26743
BTCUSDC,2025-01-01T08:10:00Z,93528.01,93538.14,93528.0,93536.67,0.26026
BTCUSDC,2025-01-01T08:11:00Z,93530.43,93540.01,93524.15,93524.15,0.40983
BTCUSDC,2025-01-01T08:12:00Z,93520.41,93527.0,93520.4,93527.0,0.30643
BTCUSDC,2025-01-01T08:13:00Z,93532.03,93532.04,93529.74,93529.75,0.10476
BTCUSDC,2025-01-01T08:14:00Z,93529.75,93549.42,93529.75,93540.0,0.45737
BTCUSDC,2025-01-01T08:15:00Z,93540.01,93540.01,93504.01,93504.01,0.59883
BTCUSDC,2025-01-01T08:16:00Z,93504.01,93504.01,93500.01,93500.01,0.16358
BTCUSDC,2025-01-01T08:17:00Z,93500.02,93500.02,93500.0,93500.0,0.21582
BTCUSDC,2025-01-01T08:18:00Z,93500.01,93500.01,93481.92,93481.92,0.14169
BTCUSDC,2025-01-01T08:19:00Z,93481.92,93483.23,93480.0,93480.0,0.53921
BTCUSDC,2025-01-01T08:20:00Z,93480.0,93488.66,93472.47,93480.01,0.50387
BTCUSDC,2025-01-01T08:21:00Z,93480.0,93481.3,93480.0,93481.3,0.09244
BTCUSDC,2025-01-01T08:22:00Z,93480.01,93485.04,93476.0,93485.03,0.11144
BTCUSDC,2025-01-01T08:23:00Z,93485.04,93485.04,93474.28,93474.28,0.13697
BTCUSDC,2025-01-01T08:24:00Z,93474.29,93474.29,93474.28,93474.29,0.13499
BTCUSDC,2025-01-01T08:25:00Z,93474.28,93474.28,93368.59,93368.59,2.01897
BTCUSDC,2025-01-01T08:26:00Z,93366.53,93370.0,93256.0,93256.0,4.14463
BTCUSDC,2025-01-01T08:27:00Z,93257.06,93259.21,93206.6,93225.17,2.05306
BTCUSDC,2025-01-01T08:28:00Z,93231.06,93256.0,93111.99,93140.56,3.0176
BTCUSDC,2025-01-01T08:29:00Z,93145.61,93260.0,93145.61,93240.77,2.80779
BTCUSDC,2025-01-01T08:30:00Z,93236.38,93284.7,93221.6,93284.7,1.98708
BTCUSDC,2025-01-01T08:31:00Z,93287.87,93345.1,93287.86,93337.07,1.44277
BTCUSDC,2025-01-01T08:32:00Z,93337.07,93337.07,93297.28,93300.01,0.62062
BTCUSDC,2025-01-01T08:33:00Z,93300.0,93300.0,93259.48,93283.98,2.17081
BTCUSDC,2025-01-01T08:34:00Z,93280.01,93284.12,93273.44,93284.12,0.26668
BTCUSDC,2025-01-01T08:35:00Z,93284.13,93339.99,93283.56,93339.3,1.22642
BTCUSDC,2025-01-01T08:36:00Z,93339.29,93339.29,93304.0,93312.0,0.50828
BTCUSDC,2025-01-01T08:37:00Z,93311.88,93328.0,93311.88,93312.0,0.12917
BTCUSDC,2025-01-01T08:38:00Z,93304.02,93304.02,93270.06,93270.06,0.23779
BTCUSDC,2025-01-01T08:39:00Z,93266.8,93301.38,93252.0,93301.38,0.83054
BTCUSDC,2025-01-01T08:40:00Z,93291.99,93341.97,93291.99,93341.97,0.15909
BTCUSDC,2025-01-01T08:41:00Z,93318.64,93328.21,93318.64,93328.21,0.19283
BTCUSDC,2025-01-01T08:42:00Z,93328.22,93336.16,93325.45,93336.15,0.1229
BTCUSDC,2025-01-01T08:43:00Z,93336.16,93346.27,93325.05,93327.25,0.50681
BTCUSDC,2025-01-01T08:44:00Z,93327.25,93327.25,93301.57,93301.57,0.33205
BTCUSDC,2025-01-01T08:45:00Z,93299.3,93299.3,93240.0,93240.0,0.28459
BTCUSDC,2025-01-01T08:46:00Z,93240.0,93246.32,93176.0,93178.62,0.36561
BTCUSDC,2025-01-01T08:47:00Z,93178.61,93199.98,93148.01,93188.01,1.2057
BTCUSDC,2025-01-01T08:48:00Z,93197.54,93247.6,93196.44,93216.0,1.27888
BTCUSDC,2025-01-01T08:49:00Z,93231.99,93231.99,93212.46,93214.65,0.54362
BTCUSDC,2025-01-01T08:50:00Z,93214.66,93307.3,93214.65,93307.3,1.6441
BTCUSDC,2025-01-01T08:51:00Z,93311.06,93379.99,93289.6,93360.25,0.8301
BTCUSDC,2025-01-01T08:52:00Z,93360.25,93364.51,93332.19,93337.71,0.48791
BTCUSDC,2025-01-01T08:53:00Z,93337.71,93339.81,93337.7,93337.7,0.2461
BTCUSDC,2025-01-01T08:54:00Z,93332.01,93356.83,93332.01,93332.08,1.1762
BTCUSDC,2025-01-01T08:55:00Z,93332.09,93332.09,93296.01,93304.0,0.52819
BTCUSDC,2025-01-01T08:56:00Z,93300.46,93300.46,93278.97,93278.97,0.40274
BTCUSDC,2025-01-01T08:57:00Z,93282.77,93284.0,93264.0,93265.94,0.46129
BTCUSDC,2025-01-01T08:58:00Z,93264.01,93272.0,93260.54,93260.54,0.09863
BTCUSDC,2025-01-01T08:59:00Z,93260.55,93260.56,93260.54,93260.55,0.04661
BTCUSDC,2025-01-01T09:00:00Z,93260.55,93288.0,93253.57,93276.01,0.63519
BTCUSDC,2025-01-01T09:01:00Z,93276.01,93295.31,93276.01,93294.66,0.47421
BTCUSDC,2025-01-01T09:02:00Z,93296.66,93311.93,93296.66,93307.57,0.81446
BTCUSDC,2025-01-01T09:03:00Z,93307.56,93314.94,93300.0,93306.76,0.31116
BTCUSDC,2025-01-01T09:04:00Z,93302.6,93314.16,93300.73,93312.0,0.44084
BTCUSDC,2025-01-01T09:05:00Z,93312.0,93312.0,93271.29,93271.29,0.31495
BTCUSDC,2025-01-01T09:06:00Z,93271.29,93275.57,93212.23,93224.01,1.01469
BTCUSDC,2025-01-01T09:07:00Z,93220.01,93220.01,93180.0,93191.44,0.50306
BTCUSDC,2025-01-01T09:08:00Z,93191.43,93208.01,93184.0,93208.0,1.00315
BTCUSDC,2025-01-01T09:09:00Z,93207.99,93239.18,93200.54,93235.79,3.41845
BTCUSDC,2025-01-01T09:10:00Z,93232.29,93247.99,93197.16,93197.16,0.66878
BTCUSDC,2025-01-01T09:11:00Z,93200.0,93213.43,93186.52,93186.52,0.79812
BTCUSDC,2025-01-01T09:12:00Z,93184.32,93184.32,93068.48,93068.48,2.04734
BTCUSDC,2025-01-01T09:13:00Z,93079.71,93095.99,93040.01,93065.03,2.09661
BTCUSDC,2025-01-01T09:14:00Z,93065.02,93146.78,93065.02,93146.77,1.51719
BTCUSDC,2025-01-01T09:15:00Z,93152.18,93155.13,93085.83,93085.83,0.97424
BTCUSDC,2025-01-01T09:16:00Z,93085.84,93143.23,93073.89,93103.49,1.92658
BTCUSDC,2025-01-01T09:17:00Z,93103.49,93110.46,93085.64,93089.57,0.26463
BTCUSDC,2025-01-01T09:18:00Z,93092.0,93105.88,93012.05,93044.0,1.64552
BTCUSDC,2025-01-01T09:19:00Z,93044.01,93097.25,93026.93,93097.24,0.66859
BTCUSDC,2025-01-01T09:20:00Z,93097.23,93107.74,93044.01,93044.01,0.97705
BTCUSDC,2025-01-01T09:21:00Z,93046.57,93127.99,93046.57,93127.98,0.81238
BTCUSDC,2025-01-01T09:22:00Z,93127.99,93127.99,93057.95,93083.99,2.6109
BTCUSDC,2025-01-01T09:23:00Z,93084.0,93084.0,93000.0,93001.78,2.64959
BTCUSDC,2025-01-01T09:24:00Z,93001.78,93011.99,92936.01,92938.34,5.57653
BTCUSDC,2025-01-01T09:25:00Z,92938.35,92965.07,92903.24,92920.02,3.66162
BTCUSDC,2025-01-01T09:26:00Z,92920.03,92930.26,92730.31,92808.38,13.57429
BTCUSDC,2025-01-01T09:27:00Z,92815.05,92896.0,92764.98,92881.42,3.51626
BTCUSDC,2025-01-01T09:28:00Z,92887.35,92887.35,92842.82,92859.98,0.70199
BTCUSDC,2025-01-01T09:29:00Z,92856.0,92958.33,92821.15,92955.57,3.49571
BTCUSDC,2025-01-01T09:30:00Z,92960.53,92990.46,92904.79,92957.28,4.02047
BTCUSDC,2025-01-01T09:31:00Z,92948.09,93031.67,92948.09,93031.66,1.02685
BTCUSDC,2025-01-01T09:32:00Z,93031.67,93093.93,93028.0,93072.01,1.51298
BTCUSDC,2025-01-01T09:33:00Z,93078.45,93100.0,93058.54,93099.99,0.52426
BTCUSDC,2025-01-01T09:34:00Z,93103.08,93113.83,93028.01,93033.22,0.82945
BTCUSDC,2025-01-01T09:35:00Z,93033.21,93036.94,92984.0,92984.01,1.01393
BTCUSDC,2025-01-01T09:36:00Z,92980.0,92981.3,92929.01,92929.01,0.42032
BTCUSDC,2025-01-01T09:37:00Z,92929.01,92946.47,92864.01,92864.01,1.38192
BTCUSDC,2025-01-01T09:38:00Z,92864.01,92880.99,92851.33,92864.77,1.22092
BTCUSDC,2025-01-01T09:39:00Z,92864.76,92893.98,92844.02,92876.01,0.84314
BTCUSDC,2025-01-01T09:40:00Z,92866.58,92866.58,92820.0,92835.78,1.20996
